ticket_id,movie_id,title,release_date,original_language,adult,cinema,city,show_time,seat_category,age,sex,no_of_persons,ticket_type,ticket_price,payment_price,payment_type,booking_date
TKT0000168,7764093,Azaad,2025-01-17,hi,FALSE,INOX,Chandigarh,Night,Gold,46,Female,3,VIP,180,556,UPI,2025-01-27
TKT0000169,8586250,The Sabarmati Report,2024-11-15,hi,FALSE,INOX,Hyderabad,Afternoon,Silver,16,Male,1,Balcony,140,150,Credit Card,2024-12-10
TKT0000170,7745129,Jolly LLB 3,2025-09-19,hi,FALSE,PVR Cinemas,Delhi,Afternoon,Silver,50,Female,5,VIP,170,871,Debit Card,2025-09-25
TKT0000171,2791647,Bhool Bhulaiyaa 3,2024-11-01,hi,TRUE,Mukta A2,Bangalore,Evening,Silver,10,Male,2,Student,220,446,Credit Card,2024-11-03
TKT0000172,6422623,Sikandar,2025-03-30,hi,FALSE,Mukta A2,Chandigarh,Night,Silver,58,Female,4,Balcony,180,742,Credit Card,2025-03-31
TKT0000173,4240601,Raid 2,2025-05-01,hi,FALSE,Wave,Hyderabad,Evening,Gold,68,Male,4,Student,120,505,UPI,2025-05-20
TKT0000174,2791647,Bhool Bhulaiyaa 3,2024-11-01,hi,TRUE,Wave,Kolkata,Morning,Platinum,33,Female,4,Regular,150,618,Credit Card,2024-11-03
TKT0000175,7381483,Fateh,2025-01-10,hi,FALSE,Miraj,Pune,Evening,Gold,35,Male,5,Student,140,706,Net Banking,2025-02-01
TKT0000176,1196364,Thamma,2025-10-21,hi,TRUE,PVR Cinemas,Delhi,Night,Platinum,39,Male,4,Student,220,895,Wallet,2024-11-03
TKT0000177,6905061,Krispy Rishtey,2024-10-18,hi,FALSE,Miraj,Mumbai,Night,Silver,53,Female,5,Balcony,140,723,Wallet,2024-10-24
TKT0000178,6905061,Krispy Rishtey,2024-10-18,hi,FALSE,INOX,Pune,Afternoon,Silver,30,Male,1,VIP,240,245,Debit Card,2024-10-26
TKT0000179,9850593,Jigra,2024-10-11,hi,FALSE,Carnival,Chandigarh,Afternoon,Gold,27,Male,2,Regular,170,348,Credit Card,2024-10-28
TKT0000180,6598281,Chhaava,2025-02-14,hi,FALSE,Miraj,Mumbai,Evening,Gold,24,Male,3,Regular,190,586,Credit Card,2025-02-23
TKT0000181,1248454,Sunny Sanskari Ki Tulsi Kumari,2025-10-02,hi,FALSE,Miraj,Kolkata,Evening,Gold,15,Female,3,Student,240,733,Debit Card,2025-10-26
TKT0000182,6342506,Dhadak 2,2025-08-01,hi,FALSE,INOX,Chandigarh,Morning,Platinum,43,Female,2,Student,220,452,Wallet,2025-08-26
TKT0000183,2791647,Bhool Bhulaiyaa 3,2024-11-01,hi,TRUE,INOX,Kolkata,Afternoon,Silver,55,Female,3,Balcony,190,594,Credit Card,2024-11-03
TKT0000184,1227739,Homebound,2025-09-26,hi,FALSE,INOX,Hyderabad,Evening,Platinum,60,Female,3,VIP,220,682,Wallet,2025-10-06
TKT0000185,4187179,Pushpa 2: The Rule,2024-12-05,hi,FALSE,PVR Cinemas,Hyderabad,Night,Gold,31,Male,5,Regular,170,872,Net Banking,2024-12-27
TKT0000186,1227739,Homebound,2025-09-26,hi,FALSE,Carnival,Bangalore,Morning,Gold,56,Male,2,VIP,240,495,Credit Card,2025-10-11
TKT0000187,7764093,Azaad,2025-01-17,hi,FALSE,Wave,Delhi,Morning,Platinum,29,Female,4,Student,140,567,UPI,2025-02-09
TKT0000188,7802810,Baby John,2024-12-25,hi,FALSE,Wave,Hyderabad,Night,Gold,67,Male,4,Balcony,180,739,Debit Card,2025-01-24
TKT0000189,4240601,Raid 2,2025-05-01,hi,FALSE,PVR Cinemas,Bangalore,Morning,Platinum,49,Male,4,Student,180,743,Debit Card,2025-05-22
TKT0000190,7381483,Fateh,2025-01-10,hi,FALSE,Miraj,Chandigarh,Evening,Gold,23,Female,4,Student,150,617,Wallet,2025-01-16
TKT0000191,8464396,War 2,2025-08-14,hi,FALSE,Carnival,Chandigarh,Afternoon,Gold,48,Male,4,Student,160,654,Wallet,2025-09-07
TKT0000192,1486860,Haunted 3D: Ghosts of the Past,2025-09-26,hi,FALSE,PVR Cinemas,Bangalore,Evening,Silver,23,Male,5,Regular,220,1117,UPI,2025-10-06
TKT0000193,1486860,Haunted 3D: Ghosts of the Past,2025-09-26,hi,FALSE,Wave,Delhi,Morning,Platinum,26,Male,5,Student,180,908,Net Banking,2025-09-28
TKT0000194,8464396,War 2,2025-08-14,hi,FALSE,Wave,Delhi,Night,Gold,65,Male,4,VIP,220,900,Debit Card,2025-08-18
TKT0000195,7712618,The Rabbit House,2025-01-03,hi,FALSE,Mukta A2,Pune,Evening,Gold,62,Male,1,Student,120,137,Credit Card,2025-01-30
TKT0000196,1871807,Sikandar Ka Muqaddar,2024-11-29,hi,FALSE,Mukta A2,Pune,Night,Silver,46,Male,1,Balcony,140,165,Credit Card,2024-12-05
TKT0000197,9744207,Naam (The Missing Identity),2024-11-22,hi,FALSE,PVR Cinemas,Mumbai,Night,Gold,41,Male,4,Balcony,220,895,Credit Card,2024-11-25
TKT0000198,1561205,Controll,2025-10-10,hi,FALSE,INOX,Ahmedabad,Morning,Platinum,52,Male,3,Balcony,140,442,Net Banking,2025-10-17
TKT0000199,3301424,Saiyaara,2025-07-18,hi,FALSE,Carnival,Delhi,Night,Gold,36,Female,5,Student,170,863,Credit Card,2025-08-04
TKT0000200,2988922,Sky Force,2025-01-24,hi,FALSE,Wave,Ahmedabad,Evening,Gold,27,Female,4,Student,120,501,Debit Card,2025-02-07
TKT0000201,1682981,Mission Grey House,2025-01-17,hi,FALSE,Carnival,Mumbai,Evening,Platinum,25,Female,4,Student,99,418,UPI,2025-01-27
TKT0000202,6905061,Krispy Rishtey,2024-10-18,hi,FALSE,Carnival,Delhi,Morning,Platinum,31,Male,4,VIP,170,703,Debit Card,2024-10-24
TKT0000203,1682981,Mission Grey House,2025-01-17,hi,FALSE,Mukta A2,Pune,Afternoon,Gold,36,Male,5,Regular,170,857,Debit Card,2025-02-01
TKT0000204,8586250,The Sabarmati Report,2024-11-15,hi,FALSE,Mukta A2,Hyderabad,Morning,Silver,16,Female,3,Student,170,532,UPI,2024-11-19
TKT0000205,6905061,Krispy Rishtey,2024-10-18,hi,FALSE,PVR Cinemas,Ahmedabad,Night,Gold,38,Male,2,Regular,230,473,Net Banking,2024-10-27
TKT0000206,6598281,Chhaava,2025-02-14,hi,FALSE,INOX,Pune,Morning,Gold,28,Male,5,VIP,160,811,Credit Card,2025-03-15
TKT0000207,1109086,War 2,2025-08-14,hi,FALSE,Carnival,Mumbai,Morning,Silver,64,Male,5,VIP,150,760,Credit Card,2025-09-07
TKT0000208,7802810,Baby John,2024-12-25,hi,FALSE,Carnival,Mumbai,Evening,Platinum,25,Female,3,VIP,170,532,Net Banking,2024-12-30
TKT0000209,7802810,Baby John,2024-12-25,hi,FALSE,PVR Cinemas,Chandigarh,Evening,Gold,56,Female,2,Balcony,180,381,Credit Card,2025-01-14
TKT0000210,1179317,Lord Curzon Ki Haveli,2025-10-10,hi,FALSE,PVR Cinemas,Ahmedabad,Night,Silver,36,Female,5,VIP,220,1110,Credit Card,2025-10-21
TKT0000211,4240601,Raid 2,2025-05-01,hi,FALSE,Carnival,Hyderabad,Night,Gold,68,Female,3,Regular,200,619,Credit Card,2025-05-25
TKT0000212,6598281,Chhaava,2025-02-14,hi,FALSE,Wave,Chandigarh,Night,Silver,51,Male,5,Student,120,621,Wallet,2025-03-14
TKT0000213,4469316,I Want to Talk,2024-11-22,hi,FALSE,Wave,Chandigarh,Evening,Platinum,21,Male,2,Balcony,170,345,Net Banking,2024-12-19
TKT0000214,3562219,Emergency,2025-01-17,hi,TRUE,PVR Cinemas,Chandigarh,Afternoon,Platinum,42,Female,4,Balcony,200,821,Debit Card,2024-11-03
TKT0000215,1248454,Sunny Sanskari Ki Tulsi Kumari,2025-10-02,hi,FALSE,Cinepolis,Pune,Afternoon,Platinum,60,Female,1,Regular,140,149,Credit Card,2025-10-24
TKT0000216,3693097,Vijay 69,2024-11-08,hi,FALSE,Cinepolis,Chandigarh,Morning,Silver,70,Female,1,Regular,140,163,Wallet,2024-11-26
TKT0000217,1179317,Lord Curzon Ki Haveli,2025-10-10,hi,FALSE,Mukta A2,Kolkata,Afternoon,Gold,54,Other,2,Regular,220,453,Credit Card,2025-10-16
TKT0000218,1109086,War 2,2025-08-14,hi,FALSE,Mukta A2,Kolkata,Night,Gold,48,Male,2,Regular,160,332,Wallet,2025-08-31
TKT0000219,1486860,Haunted 3D: Ghosts of the Past,2025-09-26,hi,FALSE,Carnival,Pune,Afternoon,Silver,25,Male,5,Regular,140,708,Debit Card,2025-10-24
TKT0000220,7802810,Baby John,2024-12-25,hi,FALSE,PVR Cinemas,Bangalore,Morning,Gold,41,Female,4,VIP,120,501,Debit Card,2025-01-10
TKT0000221,8464396,War 2,2025-08-14,hi,FALSE,INOX,Hyderabad,Afternoon,Silver,53,Female,5,Balcony,170,866,UPI,2025-08-20
TKT0000222,9744207,Naam (The Missing Identity),2024-11-22,hi,FALSE,Mukta A2,Pune,Evening,Gold,44,Female,2,Student,140,288,Net Banking,2024-12-13
TKT0000223,6422623,Sikandar,2025-03-30,hi,FALSE,Cinepolis,Delhi,Night,Gold,41,Female,4,Regular,130,540,Net Banking,2025-04-13
TKT0000224,6598281,Chhaava,2025-02-14,hi,FALSE,Carnival,Mumbai,Night,Platinum,46,Female,4,Balcony,120,490,UPI,2025-02-28
TKT0000225,1227739,Homebound,2025-09-26,hi,FALSE,Miraj,Delhi,Evening,Silver,53,Female,4,Balcony,190,768,Debit Card,2025-10-25
TKT0000226,1561142,Saira Khan Case,2025-10-10,hi,FALSE,Wave,Kolkata,Afternoon,Gold,37,Male,5,Student,240,1216,Wallet,2025-10-19
TKT0000227,1196364,Thamma,2025-10-21,hi,TRUE,Wave,Kolkata,Night,Silver,23,Male,2,Regular,170,363,Credit Card,2024-11-03
TKT0000228,1682981,Mission Grey House,2025-01-17,hi,FALSE,Carnival,Chandigarh,Evening,Silver,48,Male,4,Student,180,741,Credit Card,2025-02-10
TKT0000229,6905061,Krispy Rishtey,2024-10-18,hi,FALSE,Miraj,Hyderabad,Afternoon,Silver,21,Male,4,VIP,150,615,UPI,2024-11-17
TKT0000230,3693097,Vijay 69,2024-11-08,hi,FALSE,Carnival,Pune,Morning,Platinum,64,Male,3,VIP,140,429,Net Banking,2024-12-06
TKT0000231,3176529,Singham Again,2024-11-01,hi,FALSE,Cinepolis,Ahmedabad,Night,Gold,44,Male,2,Regular,170,360,Debit Card,2024-11-06
TKT0000232,1109086,War 2,2025-08-14,hi,FALSE,Mukta A2,Chandigarh,Evening,Gold,60,Female,4,Regular,99,413,UPI,2025-09-03
TKT0000233,3693097,Vijay 69,2024-11-08,hi,FALSE,INOX,Delhi,Afternoon,Silver,57,Male,5,Balcony,170,868,Wallet,2024-12-04
TKT0000234,7381483,Fateh,2025-01-10,hi,FALSE,Miraj,Delhi,Afternoon,Silver,48,Male,1,VIP,180,201,Credit Card,2025-01-15
TKT0000235,7640599,Sitaare Zameen Par,2025-06-20,hi,FALSE,INOX,Hyderabad,Night,Gold,55,Male,5,Regular,160,806,Wallet,2025-07-19
TKT0000236,1561142,Saira Khan Case,2025-10-10,hi,FALSE,INOX,Pune,Night,Gold,53,Female,5,Regular,140,715,Credit Card,2025-10-17
TKT0000237,7712618,The Rabbit House,2025-01-03,hi,FALSE,PVR Cinemas,Hyderabad,Night,Platinum,10,Female,5,VIP,170,869,Debit Card,2025-01-19
TKT0000238,1179317,Lord Curzon Ki Haveli,2025-10-10,hi,FALSE,PVR Cinemas,Delhi,Evening,Gold,69,Female,1,Regular,220,226,UPI,2025-10-10
TKT0000239,3301424,Saiyaara,2025-07-18,hi,FALSE,Carnival,Pune,Evening,Gold,69,Male,4,Regular,170,700,Wallet,2025-08-05
TKT0000240,2791647,Bhool Bhulaiyaa 3,2024-11-01,hi,TRUE,Mukta A2,Hyderabad,Afternoon,Platinum,28,Male,4,Balcony,190,770,Debit Card,2024-11-03
TKT0000241,9850593,Jigra,2024-10-11,hi,FALSE,Mukta A2,Kolkata,Evening,Gold,17,Female,1,Regular,140,150,Debit Card,2024-10-30
TKT0000242,7802810,Baby John,2024-12-25,hi,FALSE,Mukta A2,Delhi,Afternoon,Platinum,24,Female,1,Student,180,185,UPI,2025-01-02
TKT0000243,1248454,Sunny Sanskari Ki Tulsi Kumari,2025-10-02,hi,FALSE,INOX,Mumbai,Afternoon,Gold,67,Female,3,VIP,170,517,UPI,2025-10-09
TKT0000244,6422623,Sikandar,2025-03-30,hi,FALSE,Miraj,Ahmedabad,Afternoon,Silver,31,Male,1,VIP,180,203,Wallet,2025-04-01
TKT0000245,4427353,Hisaab Barabar,2025-01-24,hi,FALSE,Mukta A2,Chandigarh,Night,Gold,18,Male,5,Student,109,550,Wallet,2025-02-09
TKT0000246,1434543,Ek Deewane Ki Deewaniyat,2025-10-21,hi,FALSE,Wave,Hyderabad,Afternoon,Gold,53,Female,5,Student,170,870,Net Banking,2025-10-23
TKT0000247,1871807,Sikandar Ka Muqaddar,2024-11-29,hi,FALSE,Wave,Ahmedabad,Afternoon,Silver,22,Male,1,Balcony,220,228,Net Banking,2024-12-03
TKT0000248,7764093,Azaad,2025-01-17,hi,FALSE,Wave,Ahmedabad,Afternoon,Silver,43,Female,1,VIP,150,164,Debit Card,2025-02-12
TKT0000249,1486860,Haunted 3D: Ghosts of the Past,2025-09-26,hi,FALSE,Miraj,Kolkata,Morning,Platinum,65,Female,3,Balcony,220,683,Debit Card,2025-10-10
TKT0000250,3693097,Vijay 69,2024-11-08,hi,FALSE,Mukta A2,Bangalore,Afternoon,Platinum,20,Female,5,Student,170,859,Net Banking,2024-11-18
TKT0000251,3301424,Saiyaara,2025-07-18,hi,FALSE,Carnival,Delhi,Night,Gold,24,Male,3,Regular,140,429,Net Banking,2025-08-05
TKT0000252,6422623,Sikandar,2025-03-30,hi,FALSE,PVR Cinemas,Bangalore,Afternoon,Gold,70,Female,3,Balcony,180,551,Credit Card,2025-04-16
TKT0000253,6905061,Krispy Rishtey,2024-10-18,hi,FALSE,Carnival,Delhi,Afternoon,Silver,12,Male,3,VIP,140,427,Credit Card,2024-11-15
TKT0000254,1871807,Sikandar Ka Muqaddar,2024-11-29,hi,FALSE,Miraj,Kolkata,Afternoon,Platinum,43,Female,2,VIP,220,456,Wallet,2024-12-11
TKT0000255,1871807,Sikandar Ka Muqaddar,2024-11-29,hi,FALSE,PVR Cinemas,Hyderabad,Morning,Silver,21,Female,3,Balcony,140,438,Credit Card,2024-12-24
TKT0000256,3301424,Saiyaara,2025-07-18,hi,FALSE,Miraj,Ahmedabad,Afternoon,Gold,14,Female,3,Student,220,680,Wallet,2025-08-13
TKT0000257,1682981,Mission Grey House,2025-01-17,hi,FALSE,INOX,Delhi,Night,Platinum,51,Male,1,VIP,140,153,Credit Card,2025-02-08
TKT0000258,1561142,Saira Khan Case,2025-10-10,hi,FALSE,Carnival,Pune,Evening,Platinum,68,Female,5,Balcony,220,1108,Net Banking,2025-10-30
TKT0000259,7764093,Azaad,2025-01-17,hi,FALSE,INOX,Kolkata,Evening,Silver,67,Female,4,Regular,200,814,UPI,2025-01-26
TKT0000260,3562219,Emergency,2025-01-17,hi,TRUE,Carnival,Mumbai,Night,Platinum,23,Male,4,VIP,180,741,Debit Card,2024-11-03
TKT0000261,7640599,Sitaare Zameen Par,2025-06-20,hi,FALSE,Mukta A2,Mumbai,Morning,Platinum,43,Male,5,VIP,240,1223,Debit Card,2025-07-06
TKT0000262,4240601,Raid 2,2025-05-01,hi,FALSE,Mukta A2,Mumbai,Afternoon,Platinum,61,Female,4,Balcony,150,622,UPI,2025-05-28
TKT0000263,1109086,War 2,2025-08-14,hi,FALSE,Carnival,Mumbai,Morning,Silver,32,Female,1,Regular,140,151,Wallet,2025-08-26
TKT0000264,1486860,Haunted 3D: Ghosts of the Past,2025-09-26,hi,FALSE,Cinepolis,Mumbai,Afternoon,Platinum,55,Other,3,VIP,99,320,Net Banking,2025-10-07
TKT0000265,4577921,Bhool Chuk Maaf,2025-05-23,hi,FALSE,Carnival,Bangalore,Morning,Platinum,37,Male,2,Balcony,180,376,Net Banking,2025-05-29
TKT0000266,3176529,Singham Again,2024-11-01,hi,FALSE,Cinepolis,Mumbai,Evening,Gold,54,Male,1,Regular,170,189,UPI,2024-11-13
TKT0000267,3301424,Saiyaara,2025-07-18,hi,FALSE,Carnival,Mumbai,Morning,Silver,19,Male,2,Regular,220,454,Debit Card,2025-07-25
TKT0000268,3562219,Emergency,2025-01-17,hi,TRUE,PVR Cinemas,Ahmedabad,Night,Gold,64,Male,5,VIP,150,761,Wallet,2024-11-03
TKT0000269,1196364,Thamma,2025-10-21,hi,TRUE,Cinepolis,Hyderabad,Evening,Silver,52,Male,5,Student,220,1109,UPI,2024-11-03
TKT0000270,1561205,Controll,2025-10-10,hi,FALSE,PVR Cinemas,Mumbai,Evening,Gold,18,Female,5,VIP,150,774,Credit Card,2025-10-25
TKT0000271,1109086,War 2,2025-08-14,hi,FALSE,PVR Cinemas,Chandigarh,Morning,Silver,13,Male,5,Student,170,859,Wallet,2025-08-25
TKT0000272,4469316,I Want to Talk,2024-11-22,hi,FALSE,Wave,Chandigarh,Evening,Gold,36,Female,3,Balcony,170,520,UPI,2024-12-04
TKT0000273,6905061,Krispy Rishtey,2024-10-18,hi,FALSE,PVR Cinemas,Delhi,Evening,Platinum,51,Other,4,Student,150,620,Debit Card,2024-11-10
TKT0000274,4469316,I Want to Talk,2024-11-22,hi,FALSE,Carnival,Hyderabad,Night,Platinum,49,Female,2,Balcony,140,304,Net Banking,2024-12-20
TKT0000275,3301424,Saiyaara,2025-07-18,hi,FALSE,Cinepolis,Ahmedabad,Afternoon,Silver,14,Other,1,VIP,220,228,UPI,2025-07-31
TKT0000276,1227739,Homebound,2025-09-26,hi,FALSE,Wave,Kolkata,Morning,Silver,37,Male,3,Regular,170,530,Wallet,2025-10-21
TKT0000277,2791647,Bhool Bhulaiyaa 3,2024-11-01,hi,TRUE,PVR Cinemas,Chandigarh,Morning,Platinum,37,Female,3,Balcony,99,304,UPI,2024-11-03
TKT0000278,1227739,Homebound,2025-09-26,hi,FALSE,Mukta A2,Chandigarh,Afternoon,Platinum,22,Male,4,Balcony,170,688,Net Banking,2025-10-08
TKT0000279,7112583,Housefull 5,2025-06-06,hi,FALSE,Wave,Kolkata,Afternoon,Platinum,11,Male,2,Balcony,240,497,Net Banking,2025-07-05
TKT0000280,7381483,Fateh,2025-01-10,hi,FALSE,Mukta A2,Pune,Afternoon,Silver,57,Female,5,Regular,150,770,Net Banking,2025-01-30
TKT0000281,7764093,Azaad,2025-01-17,hi,FALSE,Carnival,Mumbai,Afternoon,Platinum,21,Other,3,Regular,180,546,Wallet,2025-01-17
TKT0000282,7381483,Fateh,2025-01-10,hi,FALSE,Cinepolis,Hyderabad,Morning,Silver,60,Female,3,Regular,150,468,UPI,2025-01-23
TKT0000283,7446754,Vicky Vidya Ka Woh Wala Video,2024-10-11,hi,FALSE,PVR Cinemas,Ahmedabad,Morning,Gold,10,Female,3,VIP,180,561,Net Banking,2024-10-27
TKT0000284,2791647,Bhool Bhulaiyaa 3,2024-11-01,hi,TRUE,Wave,Hyderabad,Evening,Gold,19,Female,3,Regular,140,444,Debit Card,2024-11-03
TKT0000285,3693097,Vijay 69,2024-11-08,hi,FALSE,PVR Cinemas,Delhi,Afternoon,Silver,57,Male,1,Regular,220,228,UPI,2024-12-04
TKT0000286,4469316,I Want to Talk,2024-11-22,hi,FALSE,PVR Cinemas,Hyderabad,Morning,Silver,39,Female,3,Balcony,140,444,UPI,2024-12-20
TKT0000287,1179317,Lord Curzon Ki Haveli,2025-10-10,hi,FALSE,PVR Cinemas,Bangalore,Evening,Gold,22,Male,1,VIP,180,195,Net Banking,2025-10-18
TKT0000288,7764093,Azaad,2025-01-17,hi,FALSE,Wave,Kolkata,Evening,Gold,26,Male,2,VIP,180,367,Net Banking,2025-01-20
TKT0000289,7381483,Fateh,2025-01-10,hi,FALSE,PVR Cinemas,Pune,Evening,Silver,32,Male,2,VIP,180,384,UPI,2025-02-03
TKT0000290,1196364,Thamma,2025-10-21,hi,TRUE,Carnival,Bangalore,Afternoon,Silver,12,Female,5,Student,140,721,Credit Card,2024-11-03
TKT0000291,4240601,Raid 2,2025-05-01,hi,FALSE,INOX,Chandigarh,Morning,Platinum,31,Female,4,Regular,150,608,Debit Card,2025-05-01
TKT0000292,1227739,Homebound,2025-09-26,hi,FALSE,PVR Cinemas,Bangalore,Afternoon,Gold,47,Female,5,VIP,170,856,Credit Card,2025-10-23
TKT0000293,4577921,Bhool Chuk Maaf,2025-05-23,hi,FALSE,Mukta A2,Bangalore,Night,Silver,22,Male,3,Balcony,180,563,Debit Card,2025-06-12
TKT0000294,7381483,Fateh,2025-01-10,hi,FALSE,Miraj,Kolkata,Evening,Platinum,63,Male,2,Balcony,120,256,Net Banking,2025-01-27
TKT0000295,2988922,Sky Force,2025-01-24,hi,FALSE,INOX,Kolkata,Evening,Silver,49,Male,4,Student,120,485,Wallet,2025-01-31
TKT0000296,7640599,Sitaare Zameen Par,2025-06-20,hi,FALSE,Mukta A2,Chandigarh,Morning,Platinum,11,Male,2,Student,220,449,Credit Card,2025-07-07
TKT0000297,7446754,Vicky Vidya Ka Woh Wala Video,2024-10-11,hi,FALSE,Miraj,Bangalore,Afternoon,Silver,54,Male,2,Student,220,460,Credit Card,2024-10-29
TKT0000298,9850593,Jigra,2024-10-11,hi,FALSE,Mukta A2,Hyderabad,Morning,Gold,55,Other,5,VIP,240,1217,Credit Card,2024-10-20
TKT0000299,4469316,I Want to Talk,2024-11-22,hi,FALSE,Miraj,Kolkata,Evening,Platinum,57,Female,1,Balcony,150,158,Wallet,2024-12-08
TKT0000300,1682981,Mission Grey House,2025-01-17,hi,FALSE,Cinepolis,Chandigarh,Evening,Platinum,30,Male,4,Regular,150,606,Net Banking,2025-01-22
TKT0000301,1179317,Lord Curzon Ki Haveli,2025-10-10,hi,FALSE,PVR Cinemas,Pune,Afternoon,Gold,32,Male,3,Balcony,170,517,Credit Card,2025-10-27
TKT0000302,7764093,Azaad,2025-01-17,hi,FALSE,Miraj,Delhi,Morning,Platinum,52,Male,2,Student,180,380,UPI,2025-02-03
TKT0000303,4469316,I Want to Talk,2024-11-22,hi,FALSE,INOX,Mumbai,Night,Silver,34,Male,5,Balcony,230,1158,UPI,2024-12-21
TKT0000304,7745129,Jolly LLB 3,2025-09-19,hi,FALSE,Carnival,Ahmedabad,Morning,Silver,32,Male,3,Student,240,727,Wallet,2025-09-28
TKT0000305,2791647,Bhool Bhulaiyaa 3,2024-11-01,hi,TRUE,Mukta A2,Kolkata,Night,Platinum,18,Male,3,VIP,140,440,Wallet,2024-11-03
TKT0000306,7640599,Sitaare Zameen Par,2025-06-20,hi,FALSE,Miraj,Kolkata,Morning,Silver,54,Female,1,Balcony,120,138,Debit Card,2025-06-23
TKT0000307,7446754,Vicky Vidya Ka Woh Wala Video,2024-10-11,hi,FALSE,Carnival,Mumbai,Evening,Silver,22,Female,2,VIP,140,301,UPI,2024-11-07
TKT0000308,7446754,Vicky Vidya Ka Woh Wala Video,2024-10-11,hi,FALSE,PVR Cinemas,Delhi,Night,Gold,10,Female,2,Balcony,140,300,UPI,2024-11-08
TKT0000309,3301424,Saiyaara,2025-07-18,hi,FALSE,Cinepolis,Hyderabad,Morning,Platinum,35,Female,2,Regular,170,351,UPI,2025-07-25
TKT0000310,1561142,Saira Khan Case,2025-10-10,hi,FALSE,Carnival,Bangalore,Morning,Gold,14,Female,4,Balcony,220,885,Credit Card,2025-10-22
TKT0000311,4240601,Raid 2,2025-05-01,hi,FALSE,PVR Cinemas,Bangalore,Afternoon,Silver,58,Male,3,Balcony,140,435,Net Banking,2025-05-24
TKT0000312,1434543,Ek Deewane Ki Deewaniyat,2025-10-21,hi,FALSE,INOX,Pune,Afternoon,Platinum,69,Other,5,Regular,150,772,Net Banking,2025-10-26
TKT0000313,1561142,Saira Khan Case,2025-10-10,hi,FALSE,Miraj,Kolkata,Evening,Silver,47,Male,2,Student,180,369,Credit Card,2025-10-11
TKT0000314,6342506,Dhadak 2,2025-08-01,hi,FALSE,PVR Cinemas,Mumbai,Morning,Platinum,38,Female,3,VIP,140,425,Credit Card,2025-08-06
TKT0000315,1561142,Saira Khan Case,2025-10-10,hi,FALSE,Miraj,Delhi,Night,Gold,18,Male,1,Balcony,170,188,Net Banking,2025-10-20
TKT0000316,4240601,Raid 2,2025-05-01,hi,FALSE,INOX,Delhi,Afternoon,Gold,50,Female,2,Balcony,120,259,Debit Card,2025-05-13
TKT0000317,4469316,I Want to Talk,2024-11-22,hi,FALSE,INOX,Hyderabad,Morning,Gold,59,Female,2,VIP,240,496,Debit Card,2024-12-14
TKT0000318,6598281,Chhaava,2025-02-14,hi,FALSE,Cinepolis,Chandigarh,Morning,Gold,26,Male,5,Balcony,120,619,Credit Card,2025-02-24
TKT0000319,2988922,Sky Force,2025-01-24,hi,FALSE,INOX,Kolkata,Evening,Gold,52,Male,3,Balcony,150,467,Credit Card,2025-01-29
TKT0000320,1682981,Mission Grey House,2025-01-17,hi,FALSE,INOX,Kolkata,Night,Silver,34,Male,2,Balcony,150,313,Debit Card,2025-01-29
TKT0000321,7745129,Jolly LLB 3,2025-09-19,hi,FALSE,Mukta A2,Ahmedabad,Afternoon,Silver,64,Male,1,VIP,170,183,Wallet,2025-10-16
TKT0000322,1434543,Ek Deewane Ki Deewaniyat,2025-10-21,hi,FALSE,Carnival,Mumbai,Afternoon,Platinum,49,Female,4,Balcony,220,902,Credit Card,2025-10-30
TKT0000323,7802810,Baby John,2024-12-25,hi,FALSE,PVR Cinemas,Delhi,Morning,Platinum,46,Male,2,Student,150,319,Credit Card,2025-01-02
TKT0000324,2791647,Bhool Bhulaiyaa 3,2024-11-01,hi,TRUE,PVR Cinemas,Hyderabad,Afternoon,Gold,53,Female,3,Student,140,432,Wallet,2024-11-03
TKT0000325,6422623,Sikandar,2025-03-30,hi,FALSE,Wave,Hyderabad,Night,Gold,52,Male,4,Balcony,120,497,Debit Card,2025-04-11
TKT0000326,4427353,Hisaab Barabar,2025-01-24,hi,FALSE,Wave,Chandigarh,Night,Gold,64,Male,2,Balcony,180,383,Debit Card,2025-02-12
TKT0000327,1179317,Lord Curzon Ki Haveli,2025-10-10,hi,FALSE,Wave,Bangalore,Evening,Platinum,17,Female,2,VIP,190,403,Credit Card,2025-10-11
TKT0000328,8464396,War 2,2025-08-14,hi,FALSE,Cinepolis,Hyderabad,Evening,Gold,26,Male,5,Balcony,140,707,Net Banking,2025-08-28
TKT0000329,1561205,Controll,2025-10-10,hi,FALSE,Carnival,Chandigarh,Afternoon,Silver,24,Male,1,Student,230,254,Debit Card,2025-10-11
TKT0000330,1196364,Thamma,2025-10-21,hi,TRUE,Cinepolis,Delhi,Morning,Gold,23,Male,3,VIP,220,676,Wallet,2024-11-03
TKT0000331,1434543,Ek Deewane Ki Deewaniyat,2025-10-21,hi,FALSE,Wave,Hyderabad,Evening,Gold,13,Female,3,Balcony,170,517,Credit Card,2025-10-27
TKT0000332,3693097,Vijay 69,2024-11-08,hi,FALSE,Carnival,Bangalore,Afternoon,Platinum,24,Female,3,Student,170,530,Debit Card,2024-11-20
TKT0000333,8464396,War 2,2025-08-14,hi,FALSE,INOX,Hyderabad,Afternoon,Platinum,39,Female,5,VIP,230,1157,Debit Card,2025-09-06
